,endTime,artistName,trackName,msPlayed
3146,2020-11-06 00:28,The Lumineers,Gale Song,193720
3147,2020-11-06 00:32,The Lumineers,Gun Song,216546
3148,2020-11-06 00:34,The Lumineers,Sick In The Head,151466
3149,2020-11-06 00:37,The Lumineers,Ophelia,160097
3150,2020-11-06 00:41,The Lumineers,Angela,201785
3151,2020-11-06 00:43,The Lumineers,Everyone Requires A Plan,160560
3152,2020-11-06 00:46,The Lumineers,Where The Skies Are Blue,140120
3153,2020-11-06 00:47,The Lumineers,Patience,97051
3154,2020-11-06 00:51,The Lumineers,Cleopatra,201413
3155,2020-11-06 00:54,The Lumineers,My Eyes,216600
3156,2020-11-06 00:58,The Lumineers,In The Light,231867
3157,2020-11-06 01:01,The Lumineers,White Lie,195082
3158,2020-11-06 01:05,The Lumineers,Sleep On The Floor,211851
3159,2020-11-06 01:07,The Lumineers,Long Way From Home,152280
3160,2020-11-06 01:12,The Lumineers,Cleopatra (Acoustic Demo),288349
3161,2020-11-06 01:15,The Lumineers,Gale Song,193720
3162,2020-11-06 01:19,The Lumineers,Gun Song,216546
3163,2020-11-06 01:22,The Lumineers,Sick In The Head,151466
3164,2020-11-06 01:24,The Lumineers,Ophelia,160097
3165,2020-11-06 01:28,The Lumineers,Angela,201785
3166,2020-11-06 01:30,The Lumineers,Everyone Requires A Plan,160560
3167,2020-11-06 01:33,The Lumineers,Where The Skies Are Blue,140120
3168,2020-11-06 01:34,The Lumineers,Patience,97051
3169,2020-11-06 01:38,The Lumineers,Cleopatra,201413
3170,2020-11-06 01:41,The Lumineers,My Eyes,216600
3171,2020-11-06 01:45,The Lumineers,In The Light,231867
3172,2020-11-06 01:48,The Lumineers,White Lie,195082
3173,2020-11-06 01:52,The Lumineers,Sleep On The Floor,211851
3174,2020-11-06 01:54,The Lumineers,Long Way From Home,152280
3175,2020-11-06 01:59,The Lumineers,Cleopatra (Acoustic Demo),288349
3176,2020-11-06 03:21,The Lumineers,Gale Song,166740
3177,2020-11-06 03:22,The Lumineers,Ophelia,730
3178,2020-11-06 03:22,The Lumineers,Sick In The Head,950
3179,2020-11-06 03:22,The Lumineers,Angela,750
3180,2020-11-06 03:22,The Lumineers,Gun Song,780
3181,2020-11-06 03:24,The Lumineers,Everyone Requires A Plan,160560
3182,2020-11-06 03:27,The Lumineers,Where The Skies Are Blue,140120
3183,2020-11-06 03:28,The Lumineers,Patience,97051
3184,2020-11-06 03:32,The Lumineers,Cleopatra,201413
3185,2020-11-06 03:35,The Lumineers,My Eyes,216600
3186,2020-11-06 03:39,The Lumineers,In The Light,231867
3187,2020-11-06 03:51,The Lumineers,White Lie,195082
3188,2020-11-06 03:55,The Lumineers,Sleep On The Floor,211851
3189,2020-11-06 03:57,The Lumineers,Long Way From Home,152280
3190,2020-11-06 04:02,The Lumineers,Cleopatra (Acoustic Demo),288349
3191,2020-11-06 04:05,The Lumineers,Gale Song,193720
3192,2020-11-06 04:09,The Lumineers,Gun Song,216546
3193,2020-11-06 04:11,The Lumineers,Sick In The Head,151466
3194,2020-11-06 04:14,The Lumineers,Ophelia,160097
3195,2020-11-06 04:17,The Lumineers,Angela,201785
3196,2020-11-06 04:20,The Lumineers,Everyone Requires A Plan,160560
3197,2020-11-06 04:22,The Lumineers,Where The Skies Are Blue,140120
3198,2020-11-06 04:24,The Lumineers,Patience,97051
3199,2020-11-06 04:27,The Lumineers,Cleopatra,201413
3200,2020-11-06 04:31,The Lumineers,My Eyes,216600
3201,2020-11-06 04:35,The Lumineers,In The Light,231867
3202,2020-11-06 04:38,The Lumineers,White Lie,195082
3203,2020-11-06 04:42,The Lumineers,Sleep On The Floor,211851
3204,2020-11-06 04:44,The Lumineers,Long Way From Home,152280
3205,2020-11-06 04:49,The Lumineers,Cleopatra (Acoustic Demo),288349
3206,2020-11-06 04:52,The Lumineers,Gale Song,193720
3207,2020-11-06 04:56,The Lumineers,Gun Song,216546
3208,2020-11-06 04:59,The Lumineers,Sick In The Head,151466
3209,2020-11-06 05:01,The Lumineers,Ophelia,160097
3210,2020-11-06 05:05,The Lumineers,Angela,201785
3211,2020-11-06 05:07,The Lumineers,Everyone Requires A Plan,160560
3212,2020-11-06 05:10,The Lumineers,Where The Skies Are Blue,140120
3213,2020-11-06 05:11,The Lumineers,Patience,97051
3214,2020-11-06 05:15,The Lumineers,Cleopatra,201413
3215,2020-11-06 05:18,The Lumineers,My Eyes,216600
3216,2020-11-06 05:22,The Lumineers,In The Light,231867
3217,2020-11-06 05:25,The Lumineers,White Lie,195082
3218,2020-11-06 05:29,The Lumineers,Sleep On The Floor,211851
3219,2020-11-06 05:31,The Lumineers,Long Way From Home,152280
3220,2020-11-06 05:36,The Lumineers,Cleopatra (Acoustic Demo),288349
3221,2020-11-06 05:39,The Lumineers,Gale Song,193720
3222,2020-11-06 05:43,The Lumineers,Gun Song,216546
3223,2020-11-06 05:46,The Lumineers,Sick In The Head,151466
3224,2020-11-06 05:48,The Lumineers,Ophelia,160097
3225,2020-11-06 05:52,The Lumineers,Angela,201785
3226,2020-11-06 05:54,The Lumineers,Everyone Requires A Plan,160560
3227,2020-11-06 05:57,The Lumineers,Where The Skies Are Blue,140120
3228,2020-11-06 05:58,The Lumineers,Patience,97051
3229,2020-11-06 06:02,The Lumineers,Cleopatra,201413
3230,2020-11-06 06:05,The Lumineers,My Eyes,216600
3231,2020-11-06 07:43,The Lumineers,In The Light,152788
3232,2020-11-06 17:55,The Lumineers,In The Light,3170
3233,2020-11-06 17:58,The Lumineers,White Lie,195082
3234,2020-11-06 18:02,The Lumineers,Sleep On The Floor,211851
3235,2020-11-06 18:04,The Lumineers,Long Way From Home,152280
3236,2020-11-06 18:09,The Lumineers,Cleopatra (Acoustic Demo),288349
3237,2020-11-06 18:12,The Lumineers,Gale Song,193720
3238,2020-11-06 18:16,The Lumineers,Gun Song,216546
3239,2020-11-06 18:18,The Lumineers,Sick In The Head,151466
3240,2020-11-06 18:21,The Lumineers,Ophelia,160097
3241,2020-11-06 18:24,The Lumineers,Angela,201785
3242,2020-11-06 18:27,The Lumineers,Everyone Requires A Plan,160560
3243,2020-11-06 18:29,The Lumineers,Where The Skies Are Blue,140120
3244,2020-11-06 18:31,The Lumineers,Patience,97051
3245,2020-11-06 18:34,The Lumineers,Cleopatra,201413
3246,2020-11-06 18:38,The Lumineers,My Eyes,216600
3247,2020-11-06 18:39,The Lumineers,In The Light,33875
3248,2020-11-08 01:24,The Lumineers,In The Light,198250
3249,2020-11-08 01:27,The Lumineers,White Lie,195082
3250,2020-11-08 01:30,The Lumineers,Sleep On The Floor,211851
3251,2020-11-08 01:33,The Lumineers,Long Way From Home,152280
3252,2020-11-08 01:38,The Lumineers,Cleopatra (Acoustic Demo),288349
3253,2020-11-08 01:41,The Lumineers,Gale Song,193720
3254,2020-11-08 01:45,The Lumineers,Gun Song,216546
3255,2020-11-08 01:47,The Lumineers,Sick In The Head,151466
3256,2020-11-08 04:51,The Lumineers,Ophelia,160097
3257,2020-11-08 04:54,The Lumineers,Angela,201785
3258,2020-11-08 04:57,The Lumineers,Everyone Requires A Plan,160560
3259,2020-11-08 04:59,The Lumineers,Where The Skies Are Blue,140120
3260,2020-11-08 05:01,The Lumineers,Patience,97051
3261,2020-11-08 09:04,The Lumineers,Everyone Requires A Plan,2496
3262,2020-11-08 19:54,The Lumineers,Soundtrack Song (Bonus Track),490
3263,2020-11-08 19:54,The Lumineers,It Wasn't Easy To Be Happy For You,15253
3264,2020-11-08 19:54,The Lumineers,It Wasn't Easy To Be Happy For You,1194
3265,2020-11-08 19:54,The Lumineers,Donna,6805
3266,2020-11-08 19:54,The Lumineers,Gloria,4608
3267,2020-11-08 19:54,The Lumineers,White Lie,511
3268,2020-11-08 19:58,The Lumineers,Donna,185973
3269,2020-11-08 20:09,The Lumineers,Jimmy Sparks,355986
3270,2020-11-08 20:10,The Lumineers,April,50080
3271,2020-11-08 20:13,The Lumineers,My Cell,196280
3272,2020-11-08 20:18,The Lumineers,Salt And The Sea,270892
3273,2020-11-08 20:22,The Lumineers,Old Lady (Bonus Track),257360
3274,2020-11-08 20:35,The Lumineers,Leader Of The Landslide,354840
3275,2020-11-08 20:39,The Lumineers,Life In The City,231360
3276,2020-11-08 20:41,The Lumineers,Soundtrack Song (Bonus Track),121460
3277,2020-11-08 20:45,The Lumineers,Left For Denver,196653
3278,2020-11-08 20:50,The Lumineers,Democracy (Bonus Track),324114
3279,2020-11-08 22:25,The Lumineers,Democracy (Bonus Track),1091
3280,2020-11-08 22:29,The Lumineers,Gloria,216120
3281,2020-11-08 22:32,The Lumineers,It Wasn't Easy To Be Happy For You,214066
3282,2020-11-08 22:35,The Lumineers,Donna,185973
3283,2020-11-08 22:41,The Lumineers,Jimmy Sparks,355986
3284,2020-11-08 22:42,The Lumineers,April,50080
3285,2020-11-08 22:45,The Lumineers,My Cell,196280
3286,2020-11-08 22:50,The Lumineers,Salt And The Sea,270892
3287,2020-11-08 22:54,The Lumineers,Old Lady (Bonus Track),257360
3288,2020-11-08 23:00,The Lumineers,Leader Of The Landslide,354840
3289,2020-11-08 23:04,The Lumineers,Life In The City,231360
3290,2020-11-08 23:06,The Lumineers,Soundtrack Song (Bonus Track),121460
3291,2020-11-08 23:09,The Lumineers,Left For Denver,196653
3292,2020-11-08 23:16,The Lumineers,Democracy (Bonus Track),404466
3293,2020-11-09 01:48,The Lumineers,Cleopatra,201413
3294,2020-11-09 01:49,The Lumineers,My Eyes,8644
3295,2020-11-09 01:52,Beck,Loser,235000
3296,2020-11-09 01:56,Beck,Loser,235000
3297,2020-11-09 02:00,Beck,Loser,235000
3298,2020-11-09 02:04,Beck,Loser,235000
3299,2020-11-09 02:08,Beck,Loser,233280
3300,2020-11-09 02:12,Feed Me Jack,Reelin' in the Years,216071
3301,2020-11-09 02:16,Dispatch,Letter to Lady J,255191
3302,2020-11-09 02:20,Charlie Sztyk,Pack a Day,211224
3303,2020-11-09 02:23,We Banjo 3,Haven,212053
3304,2020-11-09 02:26,Alex Ernst,Luck or Love,172800
3305,2020-11-09 02:27,The Lumineers,Gloria,50072
3306,2020-11-09 02:30,Me Like Bees,Feel the Heat,214866
3307,2020-11-09 02:33,The Copper Children,Mary Jane,167833
3308,2020-11-09 02:36,Drew Holcomb & The Neighbors,Dragons (feat. The Lone Bellow),210266
3309,2020-11-09 02:40,Shorty and the Mob,Mississippi,226875
3310,2020-11-09 02:44,Peter McPoland,Lady Bird,241739
3311,2020-11-09 02:47,Anthony Amorim,Chill,195761
3312,2020-11-09 02:52,Fiction Family,Give Me Back My Girl,278173
3313,2020-11-09 02:55,Trampled by Turtles,Wildflowers,168849
3314,2020-11-09 07:07,Fauxny,All Star,4042
3315,2020-11-09 07:07,Clairo,Pretty Girl,7070
3316,2020-11-09 07:36,Clairo,Sofia,69660
3317,2020-11-09 17:06,Clairo,Sofia,40240
3318,2020-11-09 17:06,Hozier,Nina Cried Power (feat. Mavis Staples),3900
3319,2020-11-09 17:12,The Lumineers,Leader Of The Landslide,354840
3320,2020-11-09 17:16,Hozier,Almost (Sweet Music),217480
3321,2020-11-09 17:20,Hozier,Movement,237800
3322,2020-11-09 17:24,The Lumineers,Dead Sea,247933
3323,2020-11-09 17:30,The Lumineers,Jimmy Sparks,355986
3324,2020-11-09 17:32,The Lumineers,Ophelia,160097
3325,2020-11-09 17:38,The Lumineers,Slow It Down,307000
3326,2020-11-09 17:41,Hozier,Jackie and Wilson,223120
3327,2020-11-09 17:44,The Lumineers,Classy Girls,165933
3328,2020-11-09 17:47,The Lumineers,Ho Hey,163133
3329,2020-11-09 17:50,The Lumineers,Donna,185973
3330,2020-11-09 17:55,Hozier,In the Woods Somewhere,331400
3331,2020-11-09 18:59,The Lumineers,Sleep On The Floor,97226
3332,2020-11-09 19:02,Clairo,Sofia,141734
3333,2020-11-09 19:02,Lord Huron,The Stranger - Bonus Track,2321
3334,2020-11-09 19:07,Lord Huron,Ends of the Earth,284146
3335,2020-11-09 19:11,Lord Huron,Brother,240000
3336,2020-11-09 19:16,Lord Huron,Time to Run,323973
3337,2020-11-09 19:21,Lord Huron,The Ghost on the Shore,277240
3338,2020-11-09 19:24,Lord Huron,I Will Be Back One Day,205906
3339,2020-11-09 19:28,Lord Huron,Lonesome Dreams,255573
3340,2020-11-09 19:33,Lord Huron,In the Wind,299360
3341,2020-11-09 19:39,Lord Huron,The Stranger - Bonus Track,337813
3342,2020-11-09 19:44,Lord Huron,The Man Who Lives Forever,318813
3343,2020-11-09 19:48,Lord Huron,Lullaby,240080
3344,2020-11-09 19:53,Lord Huron,She Lit a Fire,270666
3345,2020-11-09 19:58,Lord Huron,Brother,6758
3346,2020-11-09 19:58,Lord Huron,Ends of the Earth,284146
3347,2020-11-09 20:39,Lord Huron,Way out There,250359
3348,2020-11-09 20:44,Lord Huron,Dead Man's Hand,261430
3349,2020-11-09 20:47,Lord Huron,The Night We Met,208211
3350,2020-11-09 20:51,Lord Huron,Cursed,238320
3351,2020-11-09 20:56,Lord Huron,Fool for Love,274704
3352,2020-11-09 21:00,Lord Huron,Meet Me in the Woods,262209
3353,2020-11-09 21:03,Lord Huron,Hurricane (Johnnie's Theme),166368
3354,2020-11-09 21:07,Lord Huron,The World Ender,270053
3355,2020-11-09 21:10,Lord Huron,Love Like Ghosts,164469
3356,2020-11-09 23:02,Lord Huron,Ends of the Earth,284146
3357,2020-11-09 23:07,Lord Huron,Time to Run,323973
3358,2020-11-09 23:11,Lord Huron,Lullaby,215827
3359,2020-11-10 00:29,Lord Huron,The Night We Met,208211
3360,2020-11-10 00:31,Lord Huron,The Night We Met,99468
3361,2020-11-10 00:33,Valley Maker,Mockingbird,93010
3362,2020-11-10 01:38,Valley Maker,The Mission,218720
3363,2020-11-10 01:41,Lord Huron,The Night We Met,208211
3364,2020-11-10 01:44,Lord Huron,The Yawning Grave,192905
3365,2020-11-10 01:49,Lord Huron,La Belle Fleur Sauvage,252452
3366,2020-11-10 01:49,Lord Huron,Love Like Ghosts,4899
3367,2020-11-10 01:52,Lord Huron,The Night We Met,208211
3368,2020-11-10 01:56,Lord Huron,Frozen Pines,237423
3369,2020-11-10 01:57,Lord Huron,La Belle Fleur Sauvage,24381
3370,2020-11-10 07:00,Lord Huron,The Night We Met,1188
3371,2020-11-10 07:00,Lord Huron,The Night We Met,208211
3372,2020-11-10 07:06,Lord Huron,Ends of the Earth,284146
3373,2020-11-10 07:10,Lord Huron,Ends of the Earth,284146
3374,2020-11-10 07:15,Lord Huron,Ends of the Earth,284146
3375,2020-11-10 07:18,Lord Huron,Ends of the Earth,160720
3376,2020-11-10 16:51,Lord Huron,Ends of the Earth,284146
3377,2020-11-10 16:55,Lord Huron,The Stranger - Bonus Track,264393
3378,2020-11-10 16:56,Lord Huron,The Man Who Lives Forever,59190
3379,2020-11-10 16:59,Lord Huron,Fool for Love,170420
3380,2020-11-10 17:04,Lord Huron,Secret of Life,15273
3381,2020-11-10 17:04,Lord Huron,When the Night is Over,311226
3382,2020-11-10 17:08,Lord Huron,The Night We Met,208211
3383,2020-11-10 17:12,Lord Huron,The World Ender,270053
3384,2020-11-10 17:14,Lord Huron,She Lit a Fire,101664
3385,2020-11-10 17:18,The Lumineers,Sleep On The Floor,211851
3386,2020-11-10 17:21,The Lumineers,Darlene,179680
3387,2020-11-10 17:22,The Lumineers,Patience,97051
3388,2020-11-10 17:26,The Lumineers,Life In The City,231360
3389,2020-11-10 17:29,The Lumineers,Ho Hey,163133
3390,2020-11-10 17:32,The Lumineers,Walls,199118
3391,2020-11-10 17:36,The Lumineers,Sleep On The Floor,211851
3392,2020-11-10 17:39,The Lumineers,Gale Song,193720
3393,2020-11-10 17:41,The Lumineers,Elouise,147920
3394,2020-11-10 17:47,The Lumineers,Leader Of The Landslide,354840
3395,2020-11-10 18:00,The Lumineers,Gale Song,193720
3396,2020-11-10 18:03,The Lumineers,Everyone Requires A Plan,160560
3397,2020-11-10 18:05,The Lumineers,Christmas (Baby Please Come Home) - Recorded at Electric Lady Studios in NYC,124214
3398,2020-11-10 18:08,The Lumineers,Gun Song,216546
3399,2020-11-10 18:13,The Lumineers,Cleopatra (Acoustic Demo),288349
3400,2020-11-10 18:16,The Lumineers,Gale Song,193720
3401,2020-11-10 18:18,The Lumineers,Patience,97051
3402,2020-11-10 18:22,The Lumineers,In The Light,231867
3403,2020-11-10 18:24,The Lumineers,Sick In The Head,151466
3404,2020-11-10 18:28,The Lumineers,White Lie,195082
3405,2020-11-10 18:31,The Lumineers,My Eyes,216600
3406,2020-11-10 18:35,The Lumineers,Angela,201785
3407,2020-11-10 18:37,The Lumineers,Ophelia,160097
3408,2020-11-10 18:41,The Lumineers,Cleopatra,201413
3409,2020-11-10 18:43,The Lumineers,Long Way From Home,152280
3410,2020-11-10 18:47,The Lumineers,Sleep On The Floor,211851
3411,2020-11-10 18:49,The Lumineers,Everyone Requires A Plan,160560
3412,2020-11-10 18:52,The Lumineers,Where The Skies Are Blue,140120
3413,2020-11-10 18:55,The Lumineers,Gun Song,216546
3414,2020-11-10 19:00,The Lumineers,Cleopatra (Acoustic Demo),288349
3415,2020-11-10 19:03,The Lumineers,Gale Song,193720
3416,2020-11-10 19:05,The Lumineers,Patience,97051
3417,2020-11-10 19:09,The Lumineers,In The Light,231867
3418,2020-11-10 19:11,The Lumineers,Sick In The Head,151466
3419,2020-11-10 19:15,The Lumineers,White Lie,195082
3420,2020-11-10 19:18,The Lumineers,My Eyes,216600
3421,2020-11-10 19:22,The Lumineers,Angela,201785
3422,2020-11-10 19:24,The Lumineers,Ophelia,160097
3423,2020-11-10 19:28,The Lumineers,Cleopatra,201413
3424,2020-11-10 19:30,The Lumineers,Long Way From Home,152280
3425,2020-11-10 19:34,The Lumineers,Sleep On The Floor,211851
3426,2020-11-10 19:36,The Lumineers,Everyone Requires A Plan,160560
3427,2020-11-10 19:39,The Lumineers,Where The Skies Are Blue,140120
3428,2020-11-10 19:42,The Lumineers,Gun Song,216546
3429,2020-11-10 19:47,The Lumineers,Cleopatra (Acoustic Demo),288349
3430,2020-11-10 19:50,The Lumineers,Gale Song,193720
3431,2020-11-10 19:52,The Lumineers,Patience,97051
3432,2020-11-10 19:56,The Lumineers,In The Light,231867
3433,2020-11-10 19:59,The Lumineers,Sick In The Head,151466
3434,2020-11-10 21:46,Lord Huron,Ends of the Earth,275504
3435,2020-11-10 21:50,Lord Huron,The Night We Met,208211
3436,2020-11-10 21:50,The Lumineers,White Lie,188763
3437,2020-11-10 21:51,Lord Huron,Way out There,67024
3438,2020-11-10 23:56,Lord Huron,Hurricane (Johnnie's Theme),1869
3439,2020-11-10 23:56,Lord Huron,The Night We Met,208211
3440,2020-11-10 23:57,Clairo,Sofia,32368
3441,2020-11-10 23:57,The Lumineers,This Must Be The Place (Naïve Melody),7383
3442,2020-11-10 23:57,Lord Huron,Ends of the Earth,9868
3443,2020-11-10 23:59,Beck,Loser,76927
3444,2020-11-11 00:03,The Lumineers,Stubborn Love,279000
3445,2020-11-11 00:08,The Lumineers,Ain't Nobody's Problem,296360
3446,2020-11-11 00:11,The Lumineers,Dead Sea,142808
3447,2020-11-11 00:35,Jack Johnson,Upside Down,208653
3448,2020-11-11 00:35,Jack Johnson,Radiate,6546
3449,2020-11-11 00:38,Jack Johnson,Better Together,207680
3450,2020-11-11 00:39,Jack Johnson,As I Was Saying - Commentary Version,19400
3451,2020-11-11 00:42,Jack Johnson,Banana Pancakes,191906
3452,2020-11-11 00:46,Jack Johnson,"They Do, They Don't",10170
3453,2020-11-11 00:46,Mumford & Sons,Roll Away Your Stone,2770
3454,2020-11-11 00:46,Mumford & Sons,Sigh No More,700
3455,2020-11-11 00:46,Mumford & Sons,I Gave You All,1030
3456,2020-11-11 00:46,Mumford & Sons,White Blank Page,180
3457,2020-11-11 00:46,Mumford & Sons,Thistle & Weeds,0
3458,2020-11-11 00:46,Jack Johnson,Monsoon,256813
3459,2020-11-11 00:46,Mumford & Sons,Winter Winds,0
3460,2020-11-11 00:50,Mumford & Sons,Little Lion Man,246973
3461,2020-11-11 00:55,Mumford & Sons,Awake My Soul,255826
3462,2020-11-11 03:16,Mumford & Sons,Dust Bowl Dance,283413
3463,2020-11-11 03:19,Mumford & Sons,Timshel,173400
3464,2020-11-11 03:23,Mumford & Sons,After the Storm,248173
3465,2020-11-11 03:27,Mumford & Sons,The Cave,217986
3466,2020-11-11 03:31,Mumford & Sons,Roll Away Your Stone,263920
3467,2020-11-11 03:35,Mumford & Sons,I Gave You All,260026
3468,2020-11-11 03:39,Mumford & Sons,Sigh No More,207986
3469,2020-11-11 03:43,Mumford & Sons,White Blank Page,254160
3470,2020-11-11 03:47,Mumford & Sons,Winter Winds,219680
3471,2020-11-11 03:52,Mumford & Sons,Thistle & Weeds,289853
3472,2020-11-11 03:56,Mumford & Sons,Little Lion Man,246973
3473,2020-11-11 05:28,Mumford & Sons,Awake My Soul,255826
3474,2020-11-11 05:33,Mumford & Sons,Dust Bowl Dance,283413
3475,2020-11-11 05:35,Mumford & Sons,Timshel,173400
3476,2020-11-11 05:40,Mumford & Sons,After the Storm,248173
3477,2020-11-11 05:43,Mumford & Sons,The Cave,217986
3478,2020-11-11 05:47,Mumford & Sons,Roll Away Your Stone,202986
3479,2020-11-11 17:14,Jemaine Clement,Shiny,4643
3480,2020-11-11 17:14,Hugh Jackman,The Other Side,3668
3481,2020-11-11 17:16,Kanye West,Lift Yourself,147904
3482,2020-11-11 17:21,David Bowie,Space Oddity - 2015 Remaster,318813
3483,2020-11-11 17:24,Tommy James & The Shondells,I Think We're Alone Now - Single Version,130320
3484,2020-11-11 17:27,Britney Spears,Toxic,198800
3485,2020-11-11 17:31,BØRNS,Electric Love,218106
3486,2020-11-11 17:35,Counting Crows,Mr. Jones,272293
3487,2020-11-11 17:39,The Killers,Mr. Brightside,222586
3488,2020-11-11 17:40,Dwayne Johnson,You're Welcome,38559
3489,2020-11-11 17:40,Carrie Underwood,Before He Cheats,1439
3490,2020-11-11 17:40,Travis Scott,goosebumps,1346
3491,2020-11-11 17:40,Semisonic,Closing Time,1602
3492,2020-11-11 17:45,Rage Against The Machine,Killing In The Name,313573
3493,2020-11-11 17:49,KYLE,iSpy (feat. Lil Yachty),253106
3494,2020-11-11 17:52,Fountains Of Wayne,Stacy's Mom,197986
3495,2020-11-11 17:56,Toby Keith,Red Solo Cup,223386
3496,2020-11-11 18:00,Christopher Jackson,Cabinet Battle #1,215226
3497,2020-11-11 18:04,Juice WRLD,Lucid Dreams,239835
3498,2020-11-11 18:07,Kero Kero Bonito,Flamingo,197528
3499,2020-11-11 18:11,Leslie Odom Jr.,Alexander Hamilton,719
3500,2020-11-11 18:11,OutKast,Hey Ya! - Radio Mix,235213
3501,2020-11-11 18:11,Murray Head,One Night in Bangkok,1021
3502,2020-11-11 18:11,The Charlie Daniels Band,The Devil Went Down to Georgia,7569
3503,2020-11-11 18:11,blackbear,hot girl bummer,14890
3504,2020-11-11 18:27,Billy Idol,Rebel Yell,211231
3505,2020-11-11 19:13,Mumford & Sons,Roll Away Your Stone,61185
3506,2020-11-11 19:17,Mumford & Sons,I Gave You All,260026
3507,2020-11-11 19:21,Mumford & Sons,Sigh No More,207986
3508,2020-11-11 19:25,Mumford & Sons,White Blank Page,254160
3509,2020-11-11 19:29,Mumford & Sons,Winter Winds,219680
3510,2020-11-11 19:34,Mumford & Sons,Thistle & Weeds,289853
3511,2020-11-11 19:38,Mumford & Sons,Little Lion Man,246973
3512,2020-11-11 19:42,Mumford & Sons,Awake My Soul,255826
3513,2020-11-11 19:47,Mumford & Sons,Dust Bowl Dance,283413
3514,2020-11-11 19:50,Mumford & Sons,Timshel,173400
3515,2020-11-11 19:54,Mumford & Sons,After the Storm,248173
3516,2020-11-11 20:29,Mumford & Sons,The Cave,217986
3517,2020-11-11 20:33,Mumford & Sons,Roll Away Your Stone,250675
3518,2020-11-11 20:33,Jeremiah Fraites,An Air That Kills,13200
3519,2020-11-11 20:35,C418,Équinoxe,114875
3520,2020-11-11 20:36,C418,Key,65000
3521,2020-11-11 20:40,C418,Danny,254500
3522,2020-11-11 20:42,C418,Excuse,124000
3523,2020-11-11 20:45,C418,Dog,145750
3524,2020-11-11 20:46,C418,Dry Hands,68500
3525,2020-11-11 20:49,C418,Haggstrom,204000
3526,2020-11-11 20:50,C418,Oxygène,65125
3527,2020-11-11 20:58,C418,Subwoofer Lullaby,89639
3528,2020-11-11 21:06,Fleetwood Mac,Dreams - 2004 Remaster,257800
3529,2020-11-11 22:03,Fleetwood Mac,The Chain - 2004 Remaster,270213
3530,2020-11-11 22:06,Fleetwood Mac,Landslide,199493
3531,2020-11-11 22:07,Fleetwood Mac,Go Your Own Way - 2004 Remaster,4179
3532,2020-11-11 22:07,Stevie Nicks,Edge of Seventeen,46493
3533,2020-11-11 23:03,Fleetwood Mac,Everywhere - 2017 Remaster,20070
3534,2020-11-11 23:03,Fleetwood Mac,The Chain - 2004 Remaster,270213
3535,2020-11-11 23:08,Fleetwood Mac,Dreams - 2004 Remaster,257800
3536,2020-11-11 23:12,Fleetwood Mac,Rhiannon,252773
3537,2020-11-11 23:14,Fleetwood Mac,Over & Over - 2015 Remaster,137261
3538,2020-11-12 04:16,Tom Hanks,The Polar Express,1090
3539,2020-11-12 04:17,Tom Hanks,Hot Chocolate,64820
3540,2020-11-12 04:18,Josh Groban,Believe,56600
3541,2020-11-12 04:20,Mumford & Sons,White Blank Page,117360
3542,2020-11-12 04:24,Plain White T's,Hey There Delilah,232533
3543,2020-11-12 04:28,Plain White T's,Rhythm Of Love,200200
3544,2020-11-12 04:31,Plain White T's,"1, 2, 3, 4",198360
3545,2020-11-12 04:34,Plain White T's,Our Time Now,170213
3546,2020-11-12 04:37,Plain White T's,The Giving Tree,186433
3547,2020-11-12 04:41,Plain White T's,Hate (I Really Don't Like You),224853
3548,2020-11-12 04:45,Plain White T's,A Lonely September,266933
3549,2020-11-12 04:46,Plain White T's,Should've Gone to Bed,28743
3550,2020-11-12 04:46,Plain White T's,Hey There Delilah,1590
3551,2020-11-12 04:49,Plain White T's,Rhythm Of Love,200200
3552,2020-11-12 04:50,Plain White T's,"1, 2, 3, 4",73940
3553,2020-11-12 04:50,Plain White T's,The Giving Tree,14350
3554,2020-11-12 04:50,Plain White T's,Our Time Now,2920
3555,2020-11-12 04:51,Plain White T's,Hate (I Really Don't Like You),5160
3556,2020-11-12 16:02,Plain White T's,The Giving Tree,94590
3557,2020-11-12 16:41,Childish Gambino,Bonfire,192946
3558,2020-11-12 16:46,The Notorious B.I.G.,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,257400
3559,2020-11-12 16:51,2Pac,Hit 'Em Up - Single Version,312626
3560,2020-11-12 16:54,House Of Pain,Jump Around,214946
3561,2020-11-12 16:58,Dr. Dre,Forgot About Dre,222293
3562,2020-11-12 17:03,The Notorious B.I.G.,Juicy - 2005 Remaster,302693
3563,2020-11-12 17:08,2Pac,California Love - Original Version,284906
3564,2020-11-12 17:12,Mobb Deep,Survival of the Fittest,224533
3565,2020-11-12 17:13,2Pac,Dear Mama,46026
3566,2020-11-12 19:24,C418,Key,65000
3567,2020-11-12 19:26,C418,Door,111437
3568,2020-11-12 19:29,C418,Subwoofer Lullaby,208562
3569,2020-11-12 19:32,C418,Living Mice,177500
3570,2020-11-12 19:35,C418,Moog City,160000
3571,2020-11-12 19:38,C418,Haggstrom,204000
3572,2020-11-12 19:42,C418,Minecraft,254000
3573,2020-11-12 19:43,C418,Oxygène,65125
3574,2020-11-12 19:45,C418,Équinoxe,114875
3575,2020-11-12 19:50,C418,Mice On Venus,281500
3576,2020-11-12 23:08,C418,Dry Hands,32839
